Iter  x  y
82 0.375127419155 0.408601584546
83 0.648347446727 0.84623072145
84 0.53037637787 -0.196698116093
85 0.195178909758 0.375358769135
86 0.40199116061 1.5310150583
87 0.806467392871 1.31534852526
88 0.830594538119 0.472911858833
89 0.649976966286 0.749154684645
90 0.655655079727 1.47810838849
91 1.57425887468 -0.164300961166
92 0.840305501747 0.695691142993
93 0.353724065326 0.488539219103
94 0.276243996338 0.972807850306
95 1.20789008931 1.59206190826
96 0.223487065866 0.652800078055
97 0.835015072132 0.288704030369
98 0.561131755461 0.419524226462
99 0.930029465312 1.2445725349
100 0.649977363027 0.254058045397
101 0.40847789378 0.778120688211
102 0.323381555832 1.66156007339
103 0.610134093385 -0.0364549917725
104 0.608809883146 -0.191931415701
105 0.526210880132 0.313766285638
106 0.385735009825 1.62404092508
107 0.858841044944 1.34395531328
108 0.214646323624 1.03048383312
109 0.791823693059 0.396769375448
110 1.48922378374 0.729934738312
111 0.715201320032 0.584793810359
112 0.290333413011 1.38339238055
113 0.510040717446 0.416469126393
114 0.996898164281 0.635567945224
115 0.209516878767 1.42115280671
116 0.185406896582 1.70375024323
117 0.145340878359 2.00566687958
118 0.390205530529 0.93301952243
119 0.748018198765 0.487448902453
120 0.277761886677 1.19374891479
121 0.661303523331 0.620900418035
122 0.435224985104 0.853956758378
123 0.808641706239 0.952068869534
124 1.25732307142 0.419507572623
125 0.362510675263 0.536106208628
126 0.948042276137 0.410342290536
127 0.332769123156 1.01310281875
128 0.597213209638 1.05364938851
129 0.122668014916 0.564960724644
130 0.562861504072 0.184142807977
131 0.0866896375794 1.55411484557
132 0.683473332611 1.30260981438
133 0.278445697218 0.298460522779
134 0.59795084102 1.33856577357
135 0.881736524343 1.15661851619
136 0.73682502766 0.473459000896
137 0.829330313024 0.590028527928
138 0.371897333386 0.157589782297
139 0.382981364552 1.06314495045
140 0.517022905632 -0.0863561569081
141 1.09293696559 0.573376677262
142 0.426566221009 0.595956655115
143 0.861185151562 -0.300398314205
144 0.37094078323 0.662317047997
145 0.223172594881 1.64210230366
146 0.586936527225 0.324108465566
147 0.871534619846 0.0177198308654
148 0.285882473311 0.809018612983
149 0.786245976272 1.30133954193
150 0.593280831161 0.0664114656947
151 0.336838346918 0.246009978808
152 0.416874746504 0.971277140236
153 0.743506920719 1.09292823609
154 0.355838941231 0.370068684198
155 1.43309010905 0.467864500945
156 0.985438279392 0.524397775858
157 1.0375097651 -0.220307220028
158 0.216051498751 1.21251638119
159 0.354060928481 1.69460818592
160 0.223237934827 0.807934192846
161 0.713289650088 -0.39307813057
162 0.478417114412 1.75435735337
163 0.52943536979 0.971012386116
164 1.1190474926 1.58219277474
165 0.211298163521 -0.578275128861
166 0.561275763104 0.358020329165
167 0.505746208676 1.14016749924
168 0.782057407757 0.39398050378
169 0.459306742727 1.60103202489
170 0.407314365783 -0.0177723762757
171 0.545147427477 0.73832229428
172 0.541019948051 0.855375754233
173 0.963344916765 0.434885430005
174 0.430648114646 1.00425633782
175 0.911209086005 0.0432099887662
176 0.660374383972 1.09487247271
177 0.125534091619 0.505670388431
178 1.07683966932 0.779368205741
179 0.130618690508 1.64932648348
180 0.715267690031 0.54112981205
181 0.101451135375 1.77354837566
182 0.962525892755 0.426907176883
183 0.33038626222 0.581578612705
184 0.642270541456 0.595548746228
185 0.816030937655 1.54632493009
186 0.498124605538 1.18422120923
187 1.40236263013 0.757221287976
188 0.427367942019 1.4925642292
189 1.13009363387 -0.0904304034428
190 0.345183271151 -0.340458066259
191 0.70942097897 -0.233081294241
192 1.04903245854 0.444353663361
193 0.683635551363 -0.189168298268
194 0.26027891901 0.331087919467
195 0.962803040835 0.547229340461
196 0.749510358056 0.732200800644
197 0.66674186335 0.591333756831
198 0.945930581651 0.82172555147
199 0.863472645305 -0.68457601213
200 0.482384010967 -0.710527660578
201 0.801418901337 -0.365863049711
202 0.669795182335 0.349471066344
203 0.230095123554 0.783580970465
204 0.387829195953 1.14056525469
205 0.773286502151 1.01073586328
206 0.360481253361 0.798352148193
207 0.24078068055 0.511214646605
208 0.374541160411 0.551962741448
209 0.348359202327 0.958006567013
210 1.18605993546 0.685478851404
211 1.09981517446 0.793320217326
212 0.130224188051 1.56680395515
213 1.14081527781 -0.218435994234
214 0.693896448443 -0.00539959585606
215 0.460335254217 0.972245767394
216 0.565719478394 -0.382405604186
217 1.17933421908 0.352205290515
218 0.614344110788 1.02938041012
219 0.773546107742 0.549261198129
220 0.714830376597 0.171652560035
221 1.32390967318 1.33226807626
222 1.07701268352 0.736541860943
223 1.31999239778 0.481503396508
224 0.544087887303 -1.24292541511
225 0.396634026897 -0.0505683581955
226 0.266331948348 0.665448534315
227 0.653877568099 0.232515642779
228 0.507211949499 0.291195269976
229 0.715311402213 0.506333724639
230 0.544594588672 0.169697418775
231 0.892718795266 0.901996395732
232 0.135295743893 0.0633405321103
233 0.482036283337 0.598703782292
234 1.32482284102 0.843869066375
235 0.421231925163 1.28280246965
236 1.88434612674 0.0569027000081
237 0.402924816635 -0.0997310694137
238 0.740473731622 0.234117995049
239 0.465995147552 0.403977019518
240 1.39772300216 0.380832450871
241 0.2512287137 0.873064949102
242 0.570865193186 0.55349997469
243 0.373093647765 0.39227888391
244 0.904652812428 0.743368543015
245 0.648387784 1.16061353188
246 0.7760704599 -0.381876421562
247 0.589188911841 0.0750541835569
248 0.387027055268 0.973866883536
249 0.172462123072 0.773671321805
250 0.275081422634 0.954422204838
251 1.72349972195 0.725892365604
252 0.504163684482 0.908375006345
253 0.133076937732 0.489584599514
254 0.453544167383 1.21026990563
255 1.12378208895 1.08165074627
256 1.49784283751 0.487159817912
257 0.232212434049 1.14670668407
258 2.63146518966 0.0791419028223
259 0.182666077144 1.64021300856
260 0.433819816471 0.968303554124
261 0.883147908863 0.0663934664008
262 0.913933696813 0.29903745191
263 0.901029214107 0.817487644196
264 1.29904834136 0.279722754035
265 0.46391424431 0.554347475214
266 0.565505797514 0.194589368592
267 0.283513207661 1.24383109744
268 0.617865522305 0.672911229033
269 0.327826857075 -0.20522691812
270 1.41566565466 0.993379655651
271 1.34569762143 0.520816121161
272 0.359181350333 0.0833079066178
273 0.27632616586 0.289095640281
274 0.411537159382 0.728268296551
275 1.10662081189 1.04020649193
276 0.645789629282 -0.0489659095659
277 0.38537883498 1.11630808759
278 0.481514600156 0.398580284807
279 0.88840813001 0.540202935984
280 0.529398675009 0.322031118342
281 0.128335018736 -0.40160049237
282 0.726766237061 0.226410735001
283 0.785122025265 0.755988318702
284 0.166618848924 0.320196279313
285 0.631010230583 -0.453705303942
286 0.642693860037 1.10943413566
287 1.10751781626 0.351860166539
288 1.41347548273 1.50256742826
289 0.292680890281 0.0307748691943
290 0.933712707938 -0.0702935748526
291 0.990528817621 0.770724566538
292 1.3502576937 -0.417106785219
293 0.289300259594 1.10770174811
294 0.296016900017 -0.323376952752
295 0.391757027698 0.720838191288
296 0.846943941935 1.03518900303
297 0.476860674388 0.794245256402
298 0.997528908936 0.745484220982
299 0.299766258256 0.211397247327
300 0.958929619975 -0.0801062768091
301 0.364100452884 0.029715109833
302 0.405242173645 0.721384395998
303 0.535266629288 0.00162308056178
304 0.743713408279 0.835692627102
305 0.446164273659 1.20365394084
306 0.471698162874 0.964376763223
307 1.10599787857 0.536559267366
308 1.03447344606 0.795485996674
309 1.31682798673 0.616840215174
310 0.0564781397672 -0.00697646498835
311 0.107020467883 0.624193561263
312 0.344553868082 0.391793430384
313 0.266267314695 1.41443851511
314 0.702147765017 0.719843548554
315 0.487867448476 0.552586067646
316 0.842159718862 0.382576051358
317 0.375499699412 0.343145033163
318 0.142906749997 1.54462482895
319 0.695761855432 0.857407112007
320 0.830107025482 -0.0176672358238
321 0.606130138948 0.940444532233
322 0.293096597821 0.119709959074
323 0.666236078514 -0.11418625599
324 0.388657248134 1.22848264155
325 0.363362230368 0.403650848239
326 0.5785798205 0.149373654133
327 0.582340755049 0.599986257488
328 1.4216233829 0.690236658046
329 0.937743391629 0.500106626589
330 1.73838385296 0.638480866352
331 0.269890625159 2.10683980947
332 0.812144749438 0.291236936641
333 0.930618642299 0.295826415786
334 0.403030216463 0.303241283528
335 0.575486839631 0.164602101496
336 0.367227854647 0.215821039196
337 0.538559162573 0.919620863912
338 0.686808315846 0.034559941345
339 0.453620900489 0.533732398554
340 0.571461670776 0.58484039385
341 1.21734473038 0.493529691157
342 0.537811102007 0.862915967502
343 0.445745997488 0.764882768309
344 0.934293661648 0.0958189768338
345 0.775858937976 1.68360739469
346 0.30073433535 0.863000489053
347 0.159875259106 0.308766245897
348 0.534651300756 1.07065048169
349 1.0728656325 -0.599539572561
350 0.844220498909 0.189745018571
351 0.526414975469 0.907109248698
352 0.434932748441 0.0477253517782
353 0.532733730715 1.34915506329
354 0.439181829045 0.581157560597
355 0.512189805723 1.19978780718
356 0.646800093326 0.851914587328
357 0.745444848176 0.95707609551
358 0.810925644591 0.716359046594
359 0.60786288784 1.39843322401
360 0.627083807017 0.880011114856
361 0.708623355721 -0.366306352155
362 0.508288109714 0.477738408063
363 0.661648194474 0.763769912919
364 1.29691746354 0.0739427728746
365 0.588829219093 0.679261554893
366 0.790028762113 -0.90874972732
367 0.464982165872 0.535690498842
368 0.675723978857 1.20788289413
369 0.700776573553 1.04994142903
370 0.820571481641 -0.139535735357
371 0.876341290026 1.2810280746
372 0.601273965942 1.34570721961
373 0.257109935396 0.794663959181
374 0.216079681238 1.12754290723
375 0.865643083731 0.284602438485
376 1.20274645955 0.992548700324
377 0.165525487353 1.87138096138
378 0.218789521842 0.927018901331
379 0.462872308504 1.64915565017
380 0.43309802077 1.50255655456
381 0.290187339665 1.49850665913
382 0.95647105453 0.34280542799
383 1.27675193911 1.14435690031
384 0.578790871016 -0.176411523173
385 0.50751119109 0.00861278450504
386 2.10517443416 0.534264809427
387 2.05884359429 0.165592507579
388 1.09599889987 0.646324699891
389 0.85084571676 -0.0113896316164
390 0.239207627602 0.97987531121
391 0.508942232909 0.69389689357
392 0.707743979363 0.126173051965
393 0.243410710702 -0.318264765893
394 1.12130983651 0.307089145342
395 1.08745520135 0.982940989759
396 0.55948601714 0.804562401499
397 0.786748818733 0.390799497396
398 0.924513459249 0.0391404922666
399 0.386242843373 0.872860121643
400 0.179341734625 1.16284375642
401 0.865832522302 0.695049204068
402 1.00845662376 2.07140418982
403 0.330235263625 0.544141857292
404 1.27738885318 0.295848527399
405 0.720731752464 0.359379784169
406 0.381136581371 1.60691901479
407 0.441309143729 1.86794620413
408 1.4845503774 -0.0367077515244
409 0.522150544658 0.922057192566
410 0.341245316657 0.286974369519
411 0.209979636103 0.842950925295
412 0.151469595945 0.232744783689
413 0.149881225819 1.47940409665
414 0.239289837629 1.22797445532
415 0.578004132074 0.835332587517
416 0.724384214063 0.691133391221
417 0.622868673366 0.800862022524
418 0.124734478548 0.541270446378
419 0.155161181519 1.91550310203
420 1.07426411874 1.06352345444
421 0.619967526672 1.06472042121
422 0.118213901446 1.55514023019
423 1.19297035244 0.252001575184
424 0.766262015096 0.35893167464
425 0.23312745033 0.762655957062
426 0.280840748905 0.550103008994
427 0.813173161321 0.730691361724
428 0.750802546007 0.253348322444
429 0.39734046341 0.813812801503
430 0.519200655382 0.189660040631
431 0.497277841072 1.46222675642
432 0.470191462525 0.434980694299
433 0.496642408784 1.28569586361
434 0.481008165712 -0.0687662995112
435 0.636311470305 -0.126883106001
436 0.614979289217 1.4735202875
437 0.922150590196 0.159927907062
438 0.788781266794 0.836545495679
439 0.390444474982 0.280359188707
440 0.871509839961 0.17313188581
441 1.53092683137 0.442256620842
442 1.0105740117 0.816549440648
443 0.598014820144 -0.209257782019
444 0.275257342527 1.11100505464
445 0.426519766725 1.82191807091
446 0.755899995572 1.02361257513
447 0.534362210735 -0.0360446877793
448 0.36924308079 0.935897288361
449 1.18944849799 0.452409421376
450 0.461993717259 0.955261018721
451 0.481478381053 0.576960202477
452 0.385214729731 0.307942589948
453 0.7434824369 0.0398875671137
454 0.536748726578 0.864131353096
455 0.500095371252 -0.276106337702
456 0.53146498905 1.04871352037
457 0.686479672421 0.755528543865
458 0.37158163059 0.269190122126
459 0.0600575926924 0.893257776253
460 0.644800662094 0.946959814717
461 1.70271911891 0.455276369579
462 0.2089008225 0.708833697599
463 0.708894189542 0.31317280992
464 0.306349424331 1.08392661273
465 0.332030373361 0.32965680067
466 0.995359240401 0.754305268468
467 0.786151846406 1.14914549041
468 0.501051974402 0.61747274858
469 0.585005749099 0.789540337062
470 0.19210672276 1.45319370822
471 0.522196383894 0.923469231767
472 0.696420265195 0.673335926176
473 0.976986578533 0.598281035414
474 0.212834368065 0.298106675206
475 0.697797998266 1.0435350787
476 0.538334857897 0.113266349089
477 0.724774698063 -0.449984072832
478 0.447291772213 0.187434354974
479 0.366403083072 0.0938787632359
480 1.03655951122 1.02842197109
481 0.466854944752 0.295728953788
482 0.345959507073 -0.056807788018
483 0.132416559164 0.557326955323
484 0.674388967156 -0.362686563042
485 1.04256458405 0.257235653648
486 0.279791726734 0.670702021015
487 0.763641218179 -0.475710575057
488 0.757153633896 1.3671216415
489 0.718087727756 0.759700933357
490 0.802115992141 0.254598869859
491 0.514528534105 0.349320532927
492 0.611892298036 0.00781795616646
493 0.419906586082 1.20893783982
494 0.434584418165 -0.225919751062
495 0.73422235526 0.0581404648407
496 0.590142723285 1.05931336413
497 0.670151395953 0.43929140194
498 0.547932229141 1.05597388515
499 0.482465298483 1.22266928665
500 0.236982302329 1.63976444546
501 0.296091737998 1.63497545723
502 0.6621859885 1.13446374709
503 1.06687267989 0.104812346125
504 0.590401362833 0.105002914882
505 0.201131073406 0.379283094588
506 0.384131177003 0.616662828627
507 0.878557960783 0.438006890311
508 0.847078614422 -0.244247993612
509 1.10065928502 -0.114445368351
510 1.21030397498 0.0191009870343
511 0.299692816716 1.06783862314
512 0.362453189789 0.770665934978
513 0.281524091454 0.019488128298
514 0.594372478747 1.77904772972
515 0.981638123513 0.0780334759227
516 0.176956280691 1.80190911881
517 0.467345134686 0.289879554264
518 0.482756448777 0.976444947331
519 1.46894013952 -0.0512909829129
520 0.289851122465 0.289172253933
521 0.632289671869 0.878037393904
522 0.291952946731 1.43585326434
523 0.941812526742 -0.191029613572
524 2.11349003601 0.745232723024
525 1.13506799477 0.62837911101
526 0.42570165794 1.28043521944
527 0.307806157606 1.82287718935
528 0.532857117925 0.539090934837
529 1.03879784869 0.585116410255
530 1.3913704186 -0.219248303117
531 0.777390899005 0.304821962567
532 0.439066094871 1.02999401563
533 1.36099988753 0.479646203118
534 0.828416493453 0.938633061773
535 1.70006449296 -0.715124698355
536 0.863259740834 0.926028423876
537 0.180985907377 0.761057320212
538 0.332425637761 0.411623026023
539 0.269279024521 2.31431598106
540 0.425935774788 1.5257964497
541 0.626530089938 0.520202734825
542 0.204466152767 0.398202309408
543 0.44993635103 0.977516024205
544 0.685578506833 0.767634451557
545 0.426609239439 0.855440776052
546 0.335334197424 0.619666752117
547 0.040447799721 0.428886112125
548 1.43715579041 0.597824683229
549 0.466213006606 0.425612236958
550 0.347758484051 0.824182417785
551 0.584760914469 0.483759924247
552 0.84430536171 1.13661063092
553 0.34523891482 -0.32898783198
554 0.237675938195 -0.499635863177
555 0.488332982773 2.39660624648
556 0.23076672302 0.980745678523
557 0.42082633285 0.227085103616
558 1.18106978234 -0.293144777258
559 0.406209255773 1.08955765555
560 0.605764364994 0.786565974627
561 1.33191291295 0.978979467444
562 0.512842982309 0.751662545505
563 0.669493830323 1.29291736091
564 0.444496506574 1.5895807395
565 0.723079614934 -0.0309384998271
566 0.46313612216 1.36564540545
567 0.776269166605 0.54418500659
568 0.715548153697 0.129239307339
569 0.748294161094 -0.0684255834547
570 0.46771370946 2.11726295794
571 0.42859410897 0.787859586855
572 1.8517356844 0.295368747602
573 0.59516400843 0.769823442242
574 1.12961806998 1.08344716814
575 0.331853569518 0.670320196324
576 0.496028792442 0.821645942518
577 2.51694120363 0.656108066066
578 0.345777692413 0.496489126207
579 0.47671808363 0.61849733399
580 0.875953230331 1.13698888258
581 0.366487093278 0.586360899154
582 0.977067532088 0.469074385334
583 0.693375798302 -0.0449362651587
584 0.357990003786 0.491150388987
585 0.45408919843 0.516492359249
586 0.460236344468 0.70681469646
587 0.25055430642 1.93052800753
588 0.419774248567 0.214395415112
589 0.561212048106 2.42096635928
590 1.25356052827 0.763065997243
591 0.397660950222 0.259702155238
592 0.457266849891 1.52419520487
593 0.489318881168 -0.0446879128099
594 0.177412637874 1.41659306368
595 0.618330561816 1.71615701436
596 0.958358414306 0.0257759026018
597 1.3318237804 0.738467958543
598 1.44992740431 0.99138091305
599 0.301442921284 -0.154916492769
600 0.656634028511 -0.662918261016
601 0.276734765678 -0.633757705666
602 0.549049343545 0.551430310129
603 1.45800597372 0.228382686139
604 0.405578694405 0.853314063112
605 0.142463406145 0.349195385189
606 0.694796167233 0.180527561835
607 0.15692032162 -0.641777795319
608 0.613883706076 -0.231944363465
609 0.685369885672 0.726329394377
610 0.794955007707 1.12194878345
611 1.09674796707 0.640100571349
612 0.514195733057 0.89320173358
613 0.526619156891 -0.0842445993311
614 1.19027182391 0.45443394906
615 0.599634720086 0.938172036077
616 0.385038459194 0.193983686396
617 0.144827727086 1.78125670111
618 1.06285591524 0.673729955757
619 0.238187569996 0.917080373658
620 0.361755215523 0.668175881753
621 0.325624979207 -0.0393311173764
622 1.06607525312 -0.63375811844
623 0.898985395505 0.0584425217211
624 0.590431712658 -1.35224771455
625 0.425733342514 0.698384068503
626 0.43093317211 0.396798884171
627 0.462233199815 0.741738763514
628 0.264612729353 1.77353816271
629 0.769308231497 0.489562501867
630 0.490731180367 0.457407062128
631 0.341652531504 0.366555585517
632 0.948832738579 0.720101985996
633 0.224446181401 0.296297078847
634 0.434850324657 1.14693661937
635 0.416890496882 0.5966289984
636 0.591721604626 0.467731570622
637 0.762919317732 0.310467772809
638 0.510933008989 0.956971329701
639 0.574970544558 0.784718036522
640 0.159510359592 1.01464690798
641 0.502013677296 0.430578138532
642 1.22120001286 0.143869606932
643 0.965277770847 0.565732710271
644 0.467112121832 1.00253108701
645 0.411384606643 0.181948140979
646 1.02870950939 0.348441562594
647 0.429393518943 0.300703952033
648 0.391855329732 0.834252440552
649 0.447651173217 1.06183646373
650 0.387270365825 0.546767571942
651 0.772155110318 0.375298682257
652 0.174979178287 0.374945665209
653 1.25509149912 0.542669760159
654 0.746808276904 1.16444703199
655 0.160634400798 0.802508962692
656 0.683586359654 0.701793204482
657 1.1532398212 0.246400961584
658 0.623186053936 0.0957858307904
659 0.89662824264 0.0481557102816
660 0.29387206904 2.08488293012
661 0.604886059758 1.93553305559
662 1.13086303011 0.882014201033
663 0.954858209348 1.24514367143
664 0.869941536956 0.0945474597005
665 1.13548261929 0.197379598131
666 0.689018787919 0.567375121035
667 1.40191857789 0.323558960288
668 0.704285839422 0.37282343907
669 0.337081625212 1.43244181851
670 0.277019453359 1.29653309418
671 0.776428351137 0.783950150613
672 0.197258624394 1.08797727708
673 1.33047528901 0.54319197403
674 1.43291468478 0.16764167835
675 0.350339933426 0.685645158377
676 0.707446052956 0.376534694851
677 0.20906499752 1.86213265679
678 0.382075626341 1.17211156541
679 0.0412653317396 1.25316074672
680 0.960391075907 0.437481846747
681 1.20588557527 -0.822764904308
682 0.632223424394 0.522330481997
683 0.377200212215 0.136872201881
684 0.910297349742 0.820662675428
685 0.798395841467 -0.231389616297
686 1.63429399651 0.133826667055
687 0.409556920632 -0.752142858355
688 0.707944286551 0.166161937149
689 1.08213894818 0.217919521456
690 0.969308585215 0.100615795882
691 0.398478601431 1.27201521826
692 1.15471825036 -0.0843356376051
693 0.178052383952 0.96615204942
694 0.284189483702 1.49379473663
695 0.093776670291 0.0695367447567
696 0.222293655295 1.52942999353
697 0.295572142574 0.146464924857
698 0.793241329567 -0.453788364239
699 1.19940721311 0.254418055211
700 0.742783606223 -0.204542500478
701 0.53599541254 0.585080842164
702 0.299978195797 1.09311917919
703 0.776373960848 -0.0990633879353
704 0.871598077227 -0.192638480409
705 1.00157038976 0.813464977248
706 0.269843771082 1.26164833442
707 0.294489213993 0.378272622926
708 0.173912538936 1.02748591386
709 0.27393436699 0.505585306749
710 0.130447538091 -0.0186390429472
711 0.879767294202 0.55253906197
712 1.04035689819 1.2185090245
713 1.53335714763 0.735720776749
714 1.55348402629 -0.0346140593179
715 0.461317049834 1.67814697987
716 0.565500069487 0.851817630145
717 1.07614986405 0.851911778947
718 0.423982380362 1.11962499831
719 0.302433879731 -0.114029090732
720 1.79757100458 1.12238223224
721 0.510876774118 0.385346559814
722 0.296646501219 0.0296759796068
723 0.805908346131 0.411493309013
724 0.331003953795 0.93546564713
725 0.443860189048 0.480656892947
726 0.269510203109 1.08523181889
727 1.23416243712 0.638004925767
728 0.884282714061 0.375071908892
729 0.787555558241 0.509823137117
730 1.05834250373 0.565981427167
731 0.555470517696 -0.418671075347
732 0.344637323215 0.207746414151
733 0.512591065529 -0.050006664212
734 0.723533096894 1.22024399875
735 1.45198509248 0.186696157408
736 0.607831339982 0.761923141741
737 0.55784374996 -0.242090999618
738 0.72023555777 0.586006760737
739 0.746416064174 0.937819898309
740 1.82486435237 0.478412231289
741 1.64369123537 0.215560111447
742 0.851613982667 -0.614296837939
743 0.822067710006 2.29266697318
744 0.680835412644 -0.113497604755
745 0.275812715595 0.448158424486
746 0.590276975419 1.00237506026
747 0.093006706081 0.76148373894
748 1.03815768064 0.351017361075
749 0.541181793123 1.19679364164
750 0.446948760913 0.552662620662
751 0.286975059233 -0.0420670045652
752 0.256750921946 0.665728911589
753 1.06272753498 -0.307440066068
754 0.34139633582 0.659704436397
755 0.115614315016 0.33492107784
756 0.58584297621 0.631503231312
757 0.663547367109 1.05980967495
758 0.207812584837 1.64522934291
759 0.615101763326 0.635617203282
760 0.141388112878 1.6825167651
761 0.212452507362 0.57615067108
762 0.238148315375 0.982418902988
763 1.0065884212 0.204599960995
764 0.204239747572 -0.0112503493976
765 0.738888621815 0.915141126066
766 0.707046353731 0.0697185356608
767 0.714069286189 0.426108998531
768 0.550051384144 0.263325298046
769 1.18446345277 1.09187826413
770 0.503132034436 0.73538767883
771 0.22016668458 1.69228956294
772 0.732880279449 0.0486095926994
773 1.60019727432 0.323290903522
774 0.300700031901 1.4581171824
775 0.509348004642 0.288615976477
776 0.98376438678 0.326846230973
777 1.00311327123 1.35442409931
778 0.258684508883 0.222240688399
779 1.06591532115 0.745479172512
780 0.953725023345 0.144610204688
781 0.978915925296 1.50999210242
782 0.413983267266 1.4050262225
783 0.563743465762 1.01978265321
784 0.843292237887 0.0131494532243
785 0.349263688565 0.83485520969
786 0.246271021868 0.799106278923
787 0.609337997043 -0.0346285823952
788 0.691589429976 1.15068845133
789 0.541589603801 1.00312910049
790 0.809842980203 1.27130880166
791 0.0949897488443 1.88441280048
792 0.180858797698 0.428460696943
793 0.598450220928 0.766218082986
794 0.608537311264 1.23600372711
795 1.27420040749 -0.453613154967
796 0.276186813906 0.894411158367
797 0.478622913671 1.04982173389
798 0.455510033029 -0.0905483953848
799 0.532009826098 0.565181035254
800 0.792077678885 0.176537344986
801 0.226795278165 0.421388086734
802 1.2020235818 -0.245262997785
803 0.0634937129147 -0.411776630866
804 0.557755837216 0.69901090235
805 0.852208604137 0.369364486681
806 0.867923030155 1.03331221814
807 0.391556886317 -0.595536320307
808 0.635859209538 1.10223911889
809 0.980229439046 1.631137665
810 0.790995270876 0.590837072819
811 0.939010557407 0.403309657951
812 1.26971527346 0.140517913838
813 0.456487098439 0.938576459931
814 0.25564769335 0.675526056349
815 1.1052845438 0.86563943804
816 1.35626659658 0.743847617006
817 0.617341451123 0.59656587877
818 0.681508132984 0.999492318155
819 0.50470809773 0.286112678744
820 0.863229449529 1.26108556619
821 0.620784835744 0.887969886512
822 0.280452125667 0.972270965596
823 0.68143165098 -0.00393857409519
824 0.603753401539 1.35888012132
825 1.10021808161 0.340425894884
826 0.399456086107 0.582927394095
827 0.453475286128 2.27246262634
828 0.44186581296 0.608539588296
829 0.300561138383 0.866152986307
830 0.545928404434 0.492180842946
831 1.03914523516 0.479078341734
832 0.461380485947 0.198033207552
833 0.612921267918 0.160813167669
834 0.9178441528 0.386455934715
835 0.624665745914 0.15117600002
836 0.880857092156 0.910991586529
837 0.690389111636 0.898975870001
838 1.09053340273 0.559216043439
839 0.140274875125 1.67006684825
840 0.708948289937 -0.350793523467
841 1.13741422356 0.521301971308
842 0.641118893373 0.351507303961
843 0.925943690475 0.170357715146
844 2.40804567173 0.482650738035
845 1.33046830562 0.326030227466
846 0.128321067689 0.468778291392
847 0.613211329297 1.52451854851
848 1.12042188574 1.25418706242
849 0.916357697441 0.20124583395
850 0.453201581331 0.885784249699
851 0.696289527201 0.352397730159
852 0.867886767545 0.189174168508
853 0.713883817073 -0.0369366671184
854 0.851494598122 0.910652184334
855 0.507187341932 1.29425143358
856 0.289230815865 1.40127160705
857 0.597275153816 -0.107355970241
858 0.200275578755 1.40364478577
859 0.48841641958 0.123173741882
860 0.885096781869 1.11625217031
